record_id,buyer_risk_score,buyer_payment_history,supplier_reliability,production_delay_days,shipment_delay_days,payment_delay_days,inventory_age_days,deterioration,invoice_dispute_flag,duplicate_financing_flag,source_confidence,stage_progress,advance_rate_requested,financing_utilization,demand_volatility,order_value,adverse_outcome
H025585,0.39933,0.65189,0.78647,0.0,0.0,0.0,0.43,0,0,0,0.95317,0.42857,0.77697,0.81526,0.19263,1272621.21,0
H025586,0.25503,0.94113,0.59783,7.72,3.33,6.93,16.38,0,0,0,0.8211,0.14286,0.48828,0.10844,0.24747,233563.56,0
H025587,0.57138,0.76247,0.56919,0.0,2.09,0.61,9.27,0,0,0,0.76763,0.57143,0.71839,0.58439,0.41884,559721.21,0
H025588,0.09392,0.939,0.82968,0.0,1.22,7.14,11.25,0,0,0,0.89004,0.57143,0.66029,0.81308,0.06818,647156.01,0
H025589,0.16977,0.6845,0.93593,0.65,0.64,6.17,35.75,0,0,0,0.8909,0.42857,0.55122,0.2631,0.34455,828911.57,0
H025590,0.23194,0.7798,0.85703,10.49,0.07,6.42,12.38,1,0,0,0.91287,0.42857,0.93783,0.49684,0.43278,307215.45,0
H025591,0.56527,0.78126,0.75082,9.86,7.9,3.19,29.79,0,0,0,0.94897,0.42857,0.77248,0.67819,0.26978,2171138.07,1
H025592,0.14476,0.58316,0.53136,0.0,2.4,1.06,19.57,0,0,0,1.0,0.57143,0.7731,0.74587,0.04025,330417.85,0
H025593,0.45399,0.69825,0.60727,2.96,0.0,11.67,37.17,0,0,0,1.0,0.14286,0.46931,0.95539,0.0,171610.49,0
H025594,0.08407,0.63361,0.74232,11.56,3.31,10.57,17.76,0,0,0,0.63784,0.57143,0.44392,0.44601,0.43209,239891.64,1
H025595,0.28785,0.70749,0.75715,6.34,9.24,7.73,4.5,0,0,0,0.87389,0.28571,0.44877,0.53467,0.39948,842142.49,0
H025596,0.1791,0.76347,0.69333,6.6,0.0,0.0,34.85,0,0,0,0.95253,0.42857,0.44346,0.4195,0.37479,404856.43,0
H025597,0.11897,0.92821,0.51626,0.0,9.66,5.58,1.98,0,0,0,0.98059,0.14286,0.49685,0.85048,0.31697,404576.29,0
H025598,0.08329,0.79295,0.81207,3.82,0.0,0.0,28.16,0,0,0,0.86549,0.71429,0.55784,0.48255,0.42658,95359.12,0
H025599,0.24698,0.90475,0.62823,12.81,0.42,0.67,32.05,0,0,0,0.78504,0.85714,0.53062,0.47151,0.05969,323984.27,0
H025600,0.11773,0.73056,0.69124,6.22,0.1,4.35,18.04,0,0,0,0.90159,0.71429,0.58945,0.29845,0.35788,769643.62,0
H025601,0.22047,0.71311,0.63794,0.0,1.28,0.0,53.86,0,0,0,0.75583,0.42857,0.76838,1.0,0.14273,563200.92,0
H025602,0.28612,0.88142,0.5941,0.0,3.06,6.42,29.7,0,0,0,0.79068,0.0,0.64038,0.2141,0.55427,1681395.57,0
H025603,0.03914,0.79802,0.7772,6.56,0.51,14.96,21.89,0,0,0,1.0,0.71429,0.21501,0.69258,0.51596,657439.94,1
H025604,0.14082,0.86938,0.91953,3.39,4.29,2.03,29.08,1,0,0,0.70095,0.14286,0.54844,0.37138,0.27299,281400.89,0
H025605,0.28113,0.63358,0.71866,2.63,2.53,1.29,41.71,0,0,0,0.73232,1.0,0.87265,1.0,0.3503,797837.08,1
H025606,0.19681,0.6601,0.55899,6.29,4.55,7.71,20.84,0,0,0,0.87888,0.85714,0.47812,0.43857,0.18644,399901.51,0
H025607,0.32133,0.84919,0.61015,0.0,4.6,0.0,44.84,1,0,0,0.68744,0.0,0.61207,0.31794,0.33929,664652.52,1
H025608,0.34922,0.84496,0.64308,8.95,2.1,15.62,33.91,0,0,0,0.90166,1.0,0.59559,0.21292,0.42199,468865.85,1
H025609,0.20989,0.79843,0.60706,0.0,2.51,0.0,22.88,0,0,0,1.0,0.85714,0.81914,0.61984,0.64153,154382.23,0
H025610,0.51737,0.87898,0.63607,2.6,0.0,4.04,52.07,0,1,0,0.65919,0.14286,0.95,0.90332,0.07919,427169.04,1
H025611,0.25291,0.61712,0.86858,0.36,2.71,4.08,0.0,0,0,0,0.78045,0.57143,0.43308,0.50111,0.44518,94388.77,1
H025612,0.26877,0.81718,0.63389,3.58,5.74,0.0,8.66,0,1,0,0.81089,0.14286,0.41177,0.6233,0.39855,522405.25,0
H025613,0.15704,0.69016,0.62582,0.0,0.0,6.36,5.76,0,0,0,0.86865,0.0,0.40816,0.87843,0.41963,520429.46,0
H025614,0.39467,0.87624,0.87898,9.3,3.12,2.14,0.0,0,0,0,0.70216,0.57143,0.76915,0.49818,0.30243,347657.44,0
H025615,0.26238,0.76794,0.79536,0.76,3.16,4.88,12.26,0,0,0,0.95058,0.71429,0.74673,0.75679,0.42122,98475.35,0
H025616,0.13464,0.65003,0.7274,8.3,1.27,7.36,22.06,0,0,0,0.99743,0.85714,0.68929,0.60166,0.23284,548182.78,0
H025617,0.30885,0.94135,0.88038,8.8,1.27,11.82,25.21,0,0,0,0.86667,0.0,0.62554,0.5836,0.04852,794972.78,1
H025618,0.1532,0.80371,0.72196,6.22,3.83,4.19,6.9,0,0,0,0.63346,0.85714,0.71215,0.32432,0.22393,231747.41,0
H025619,0.28137,0.81112,0.81694,4.61,0.37,8.75,24.19,0,0,0,0.91664,0.14286,0.68441,0.45808,0.19326,787974.12,0
H025620,0.46323,0.92942,0.93043,0.97,0.75,4.69,40.24,1,0,0,0.80915,0.85714,0.36106,0.06722,0.26442,715088.6,1
H025621,0.30876,0.92568,0.46986,0.0,4.69,11.16,27.28,0,0,0,0.62647,0.0,0.32393,0.6646,0.44559,1436073.8,1
H025622,0.44939,0.77747,0.72912,2.91,4.07,4.59,0.62,0,0,0,0.64876,1.0,0.35911,0.44765,0.42145,386190.2,0
H025623,0.28854,0.82462,0.60374,3.97,5.35,0.32,2.68,0,1,0,0.79115,0.0,0.47051,0.71492,0.424,557377.6,0
H025624,0.33896,0.62782,0.68378,0.0,4.76,5.77,24.97,0,0,0,0.55578,0.14286,0.47927,0.54479,0.54269,292230.27,0
H025625,0.22463,0.96069,0.99028,8.11,1.41,10.18,7.47,0,0,0,0.85301,0.85714,0.4442,0.19184,0.15712,362308.91,0
H025626,0.37343,0.88044,0.7561,1.03,0.9,0.0,19.09,0,0,0,0.71465,0.85714,0.65702,0.1429,0.48146,618802.08,0
H025627,0.17038,0.74966,0.87679,18.07,0.0,0.0,23.13,1,0,0,1.0,0.85714,0.23224,0.6337,0.35942,357514.24,1
H025628,0.43343,0.50988,0.84768,0.0,0.0,0.0,6.77,0,0,0,1.0,0.28571,0.48444,0.65032,0.48869,608578.37,0
H025629,0.07932,0.52405,0.86836,5.09,0.0,0.52,15.69,0,0,0,0.91889,0.14286,0.66064,0.40836,0.64747,739625.09,1
H025630,0.17109,0.64319,0.97188,0.0,0.0,10.59,0.0,0,0,0,0.70196,0.42857,0.41379,0.51233,0.41779,259188.25,0
H025631,0.06889,0.84904,0.78088,1.33,0.0,6.09,57.32,0,0,0,0.83608,0.42857,0.53519,0.33863,0.28399,439919.56,0
H025632,0.19147,0.64886,0.88644,1.8,6.04,0.0,0.0,0,0,0,0.81312,0.71429,0.20058,0.41841,0.33419,324676.58,0
H025633,0.11992,0.48871,0.96488,3.51,0.0,0.0,0.0,0,0,0,0.77391,0.42857,0.77935,0.61001,0.36116,89372.11,0
H025634,0.05579,0.77995,0.65651,0.0,5.21,11.41,29.45,0,0,0,0.98906,0.85714,0.34983,0.68057,0.17301,383417.74,0
H025635,0.21655,0.87141,0.69618,0.0,0.0,6.1,35.76,0,0,0,0.67837,0.28571,0.72467,0.61111,0.35267,519085.61,1
H025636,0.15789,0.87802,0.58314,0.0,0.0,5.4,21.44,0,1,0,0.82321,0.85714,0.40853,0.49774,0.54103,912293.84,1
H025637,0.37616,0.81953,0.88721,1.06,0.0,10.71,17.4,0,0,0,0.69409,0.57143,0.29511,0.47174,0.16207,252240.99,0
H025638,0.12749,0.86837,0.88587,0.0,0.0,3.05,2.89,0,0,0,0.82102,0.14286,0.44175,0.55332,0.41643,1288125.03,0
H025639,0.31468,0.77503,0.79146,0.0,0.89,4.15,8.0,1,0,0,0.8798,0.71429,0.50009,0.75912,0.23693,262413.89,0
H025640,0.17973,0.79126,0.5882,0.0,1.19,4.65,23.87,0,1,0,0.76283,0.71429,0.38639,0.6288,0.30433,124454.89,0
H025641,0.46456,0.80422,0.95639,0.0,4.68,20.12,11.01,0,0,0,0.79538,0.71429,0.51398,0.48108,0.17479,3167791.01,0
H025642,0.47098,0.80552,0.8079,0.86,1.14,0.0,0.0,0,0,0,0.85721,0.71429,0.5795,0.1925,0.0,200352.18,0
H025643,0.23673,0.81955,0.89637,0.0,4.02,0.0,30.31,0,0,0,0.97851,0.0,0.67206,0.38923,0.30729,468327.56,0
H025644,0.54818,0.63427,0.78082,6.31,0.0,2.05,19.87,0,0,0,0.86831,0.14286,0.71405,0.6888,0.05391,848153.28,1
H025645,0.47368,0.49396,0.36885,5.25,3.42,0.0,27.64,0,0,0,0.92584,0.14286,0.4768,0.56939,0.58635,417269.56,1
H025646,0.31187,0.77114,0.6466,14.01,3.27,0.0,0.0,0,0,0,0.75397,0.14286,0.80009,0.20766,0.43505,176555.08,1
H025647,0.11712,0.65826,0.90736,2.45,0.0,12.44,30.27,0,0,0,0.68808,0.0,0.5054,0.27723,0.05249,231903.92,1
H025648,0.09699,0.48345,0.89185,4.36,1.78,9.3,39.98,0,0,0,0.8268,0.85714,0.75344,0.69692,0.29477,184123.89,0
H025649,0.17377,0.62413,0.70415,8.08,5.1,0.0,3.46,0,0,0,1.0,0.42857,0.54072,0.58197,0.08182,174497.98,0
H025650,0.19267,0.70848,0.91638,5.24,0.16,0.0,18.13,0,0,0,0.99071,0.14286,0.76689,0.35735,0.52759,597610.47,0
H025651,0.41602,0.78538,0.76179,5.25,5.14,6.31,46.33,1,0,0,0.63708,1.0,0.4676,0.61268,0.58094,1611245.17,1
H025652,0.34296,0.66979,0.86255,0.0,3.95,4.1,34.39,0,0,0,0.68453,0.57143,0.39164,0.76077,0.26742,2093701.05,0
H025653,0.30384,0.7688,0.82613,0.0,0.0,4.4,0.0,0,0,0,0.91077,0.14286,0.49666,0.6116,0.3442,426543.09,0
H025654,0.12275,0.88376,0.59586,0.0,0.0,5.56,24.08,0,1,0,0.88515,1.0,0.64068,0.15152,0.15712,1428982.96,1
H025655,0.381,0.78561,0.73025,1.32,0.0,5.96,7.53,0,0,0,0.74262,0.28571,0.53903,0.02941,0.19999,562306.81,1
H025656,0.25097,0.87733,0.86784,0.16,0.06,0.0,26.8,0,0,0,0.81039,0.71429,0.68361,0.46351,0.34823,716391.61,0
H025657,0.10137,0.98019,0.39117,5.55,5.36,4.25,16.23,0,0,0,0.85899,0.28571,0.72261,0.41687,0.20503,982121.33,1
H025658,0.19099,0.73613,0.84646,2.94,2.84,6.35,14.04,1,0,0,0.88566,1.0,0.45077,0.71469,0.01539,316009.12,0
H025659,0.28525,0.63236,0.84929,1.77,4.22,3.5,18.22,0,0,0,0.7258,0.28571,0.57515,0.77622,0.60939,2478648.39,0
H025660,0.2106,0.72273,0.71296,4.89,3.6,5.13,47.15,0,0,0,0.90851,0.57143,0.32026,0.52273,0.32028,555324.02,0
H025661,0.06254,0.62548,0.86534,2.37,1.94,0.0,40.86,0,0,0,1.0,0.85714,0.59394,0.72847,0.14579,2643032.65,1
H025662,0.29095,0.73061,0.85464,1.7,3.82,3.95,11.4,0,0,0,0.81652,0.71429,0.71629,0.66831,0.65848,2959006.98,1
H025663,0.26512,0.81615,0.60088,0.0,7.79,7.01,7.93,0,0,0,0.79986,0.0,0.46822,0.12636,0.08448,1283709.58,0
H025664,0.44585,0.64324,0.77724,3.98,3.13,0.0,0.0,1,1,0,0.97604,1.0,0.59373,0.8053,0.1895,2886831.35,0
H025665,0.38492,0.77696,0.85259,0.0,3.98,0.8,24.05,0,0,0,1.0,0.42857,0.8631,0.63069,0.70466,862293.98,0
H025666,0.25575,0.80862,0.77008,3.79,0.0,0.0,0.0,0,0,0,0.88817,1.0,0.35532,0.6165,0.42721,1165695.92,0
H025667,0.1897,0.64826,0.54639,3.26,4.6,5.15,32.46,0,0,0,0.99929,1.0,0.83947,0.4747,0.34354,621402.2,0
H025668,0.23835,0.56391,0.59057,7.99,6.73,0.0,12.12,0,0,0,0.69936,0.42857,0.32546,0.37734,0.31779,357680.64,1
H025669,0.19816,0.87641,0.69741,0.0,2.13,0.0,20.5,0,0,0,0.89446,1.0,0.44448,0.47715,0.04025,408956.95,0
H025670,0.29342,0.86765,0.8222,4.63,3.62,0.0,1.74,0,0,1,0.83494,0.42857,0.58399,0.94956,0.24302,254884.66,1
H025671,0.26268,0.54832,0.83255,7.87,8.27,0.0,18.03,0,0,0,0.9727,0.71429,0.29779,0.45264,0.01634,1182294.51,0
H025672,0.01545,0.49919,0.78401,0.0,0.0,0.0,33.69,0,0,0,0.99148,0.28571,0.61857,0.19186,0.38331,195764.21,0
H025673,0.22719,0.77955,0.72464,0.0,1.94,0.0,0.0,0,0,0,0.74033,1.0,0.3887,0.67002,0.14048,54960.33,0
H025674,0.23664,0.69812,0.93742,2.42,5.19,4.92,42.67,1,0,0,0.81902,1.0,0.65343,0.7188,0.54989,659665.11,1
H025675,0.04295,0.90161,0.74451,4.11,6.15,0.0,52.97,0,0,0,0.683,0.85714,0.78708,0.55105,0.71027,668400.47,1
H025676,0.16483,0.56989,0.46669,3.06,2.54,8.95,16.95,0,0,0,0.90482,0.71429,0.57821,0.94618,0.56215,2650810.43,0
H025677,0.12495,0.69455,0.80222,3.89,1.83,1.35,0.0,0,0,0,0.92563,0.14286,0.92522,0.16607,0.48946,392668.76,0
H025678,0.24894,0.52085,0.81668,1.67,0.85,6.29,1.3,1,0,0,0.61245,0.85714,0.49668,0.4185,0.25703,68367.05,0
H025679,0.0289,0.92713,0.50805,0.0,5.42,0.0,6.01,1,0,0,0.85682,1.0,0.39768,0.59897,0.19926,422227.46,0
H025680,0.30556,0.90714,0.64416,3.55,2.81,3.82,22.16,0,0,0,0.78545,1.0,0.70877,0.36484,0.28065,210783.66,0
H025681,0.16382,0.87377,0.71917,0.0,0.76,4.66,22.92,0,0,0,0.90346,1.0,0.48506,0.01702,0.36814,524457.16,0
H025682,0.15913,0.65923,0.83376,9.53,0.0,0.0,43.19,0,0,0,0.76285,1.0,0.42672,0.71978,0.16054,800093.34,1
H025683,0.43772,0.74478,0.9482,0.0,3.44,6.79,53.88,0,0,0,0.94894,0.0,0.82253,0.46387,0.25577,323347.8,1
H025684,0.25056,0.82352,0.51227,7.31,4.8,0.0,20.1,0,1,0,0.62097,0.0,0.49464,0.82831,0.25104,689891.94,1
H025685,0.04219,0.6865,0.64581,0.0,0.0,9.76,32.29,0,0,0,0.58971,1.0,0.46528,0.38006,0.36457,420016.92,0
H025686,0.21313,0.8339,0.70643,5.68,0.0,0.0,4.96,0,0,0,0.90305,0.0,0.4141,0.61815,0.4249,340895.69,0
H025687,0.49127,0.85816,0.6252,5.0,0.0,9.98,11.27,0,0,0,0.6669,0.42857,0.58368,0.67272,0.0,293193.69,0
H025688,0.3053,0.58077,0.96322,3.58,4.22,0.0,18.31,0,0,0,0.82038,0.57143,0.57071,0.73866,0.58785,705368.4,0
H025689,0.49118,0.56187,0.67217,6.71,0.81,6.83,9.61,0,0,0,0.71174,0.28571,0.52753,0.81736,0.25696,480964.76,1
H025690,0.24445,0.8149,0.47023,0.0,0.88,0.0,0.0,0,0,0,0.8754,0.85714,0.39646,0.41129,0.27435,223171.34,0
H025691,0.47672,0.82965,0.9224,4.83,0.0,13.28,43.62,0,0,0,0.86039,0.14286,0.32586,0.23866,0.22922,364226.45,1
H025692,0.29981,0.89205,0.95433,1.38,0.0,0.0,0.0,0,0,0,0.91828,0.28571,0.61266,0.66525,0.44299,377872.41,0
H025693,0.15569,0.95058,0.78087,10.73,6.21,2.29,24.64,0,0,0,0.93289,0.28571,0.5938,0.52541,0.06108,1738571.82,0
H025694,0.22596,0.67217,0.63537,4.78,1.41,5.86,25.74,0,0,1,0.83388,0.57143,0.17517,0.23117,0.46552,308174.45,1
H025695,0.23316,0.66729,0.96561,8.66,2.78,0.0,30.37,0,0,0,0.86925,1.0,0.324,0.50445,0.06163,1013619.73,0
H025696,0.31937,0.8663,0.87603,3.8,4.28,5.79,49.56,0,0,0,1.0,1.0,0.50656,0.73581,0.18217,3904681.45,0
H025697,0.03431,0.66207,0.67006,0.42,1.29,0.0,43.56,0,0,0,0.84891,0.0,0.57172,0.49046,0.31004,2719915.81,0
H025698,0.0849,0.51455,0.68299,10.9,4.81,11.15,27.72,0,0,0,0.74267,0.57143,0.49744,0.44895,0.04857,133049.43,0
H025699,0.12173,0.87615,0.81708,5.8,1.15,5.66,21.17,0,0,0,0.61251,0.14286,0.61931,0.29037,0.12691,309567.76,1
H025700,0.34009,0.56574,0.87552,1.22,0.0,4.41,24.72,0,0,0,0.7325,1.0,0.86622,0.72851,0.24531,1132688.82,0
H025701,0.29407,0.81481,0.89864,7.01,1.71,7.2,0.0,0,0,0,0.86008,0.71429,0.65479,0.57573,0.26574,261760.82,0
H025702,0.26735,0.64069,0.7926,6.86,0.0,4.59,50.44,0,0,0,0.85784,0.42857,0.77794,0.75802,0.40346,457438.34,1
H025703,0.31207,0.94222,0.65551,0.24,0.0,1.27,0.39,0,0,0,0.74211,0.0,0.26624,0.57936,0.35515,234686.4,0
H025704,0.44013,0.80795,0.7628,2.31,3.36,0.0,46.42,0,0,0,0.74679,0.28571,0.48159,0.13934,0.26164,542065.84,1
H025705,0.12327,0.5872,0.76133,4.66,0.0,8.9,10.22,0,0,0,0.73383,1.0,0.82332,0.5597,0.26181,600750.14,1
H025706,0.50497,0.68704,0.91601,13.19,2.86,4.99,0.0,0,0,0,0.66921,0.14286,0.47749,0.40247,0.33257,257971.78,0
H025707,0.07698,0.82673,0.55704,0.0,2.47,0.0,17.97,0,0,0,0.86499,0.42857,0.62935,0.6998,0.37985,143599.3,0
H025708,0.108,0.98037,0.76602,1.29,0.95,8.9,0.6,0,0,0,0.84427,0.57143,0.55228,0.88002,0.50471,374742.69,0
H025709,0.08117,0.73749,0.70017,4.89,0.0,0.0,25.68,1,0,0,0.78303,0.42857,0.56012,0.51885,0.30531,1085130.54,0
H025710,0.43098,0.65274,0.74492,14.09,2.55,0.0,34.43,1,0,0,0.71032,0.57143,0.64498,0.53988,0.07653,536062.84,1
H025711,0.06166,0.66451,0.72689,13.48,2.44,0.0,30.82,0,0,0,0.79317,0.71429,0.64203,0.74683,0.11743,199784.23,0
H025712,0.3726,0.74295,0.94142,0.0,0.36,9.86,20.99,0,0,0,0.78518,0.42857,0.43735,0.40683,0.4441,471016.73,1
H025713,0.18009,0.86002,0.95865,2.24,0.0,1.75,43.82,0,0,0,0.68451,0.57143,0.64977,0.41484,0.03875,340608.3,0
H025714,0.17171,0.53508,0.88902,0.11,3.69,2.75,51.63,1,0,0,0.85738,1.0,0.48014,0.9573,0.39649,2351806.71,1
H025715,0.31932,0.86176,0.89851,3.5,4.28,8.97,19.94,0,0,0,0.83927,0.14286,0.59746,0.83111,0.2584,190740.71,1
H025716,0.20717,0.73079,0.88917,9.13,4.55,10.67,28.38,0,0,1,0.59517,0.42857,0.69639,0.18002,0.40582,1583916.53,0
H025717,0.28498,0.7884,0.84477,11.13,7.26,0.0,31.81,0,0,0,0.95241,0.57143,0.74072,0.78921,0.00161,845762.36,0
H025718,0.38781,0.92561,0.52034,3.43,0.0,0.0,15.74,0,0,0,0.58307,0.57143,0.38599,0.8543,0.0,616384.34,0
H025719,0.18446,0.61703,0.97332,1.33,0.0,5.11,31.39,1,0,0,0.92413,0.0,0.63606,0.23536,0.57672,595865.64,0
H025720,0.30813,0.57706,0.56075,0.0,0.0,6.15,26.64,0,0,0,0.84204,0.28571,0.56149,0.9198,0.33473,679092.05,1
H025721,0.40566,0.89203,0.92248,3.91,0.0,0.0,53.87,0,0,1,0.72759,0.42857,0.70286,0.73627,0.0,145021.18,1
H025722,0.22254,0.64861,0.89114,0.74,1.27,0.0,25.87,0,0,0,0.89408,0.57143,0.42812,0.34298,0.55814,454761.22,0
H025723,0.31958,0.77202,0.80537,6.03,11.75,0.0,53.97,0,0,0,0.8947,0.42857,0.50367,0.70113,0.13822,629615.9,1
H025724,0.27559,0.90032,0.84464,2.74,5.49,2.3,13.99,0,0,0,0.72608,1.0,0.73083,0.79552,0.49661,134223.36,0
H025725,0.10352,0.89573,0.68333,9.86,2.5,0.0,16.05,0,0,0,0.84659,0.85714,0.6808,0.45367,0.33538,587459.03,0
H025726,0.08507,0.50808,0.88125,0.0,2.76,0.0,5.98,0,0,0,0.71876,0.71429,0.68307,0.52163,0.34969,435037.31,0
H025727,0.12839,0.75639,0.94404,0.0,0.0,8.41,7.08,0,0,0,0.78357,1.0,0.72623,0.54649,0.25191,300760.71,0
H025728,0.20793,0.86059,0.76906,7.69,2.16,0.88,17.56,0,0,0,0.71461,0.28571,0.37517,0.28955,0.32442,32329.58,0
H025729,0.26288,0.7442,0.80938,4.87,5.51,8.14,16.12,0,0,0,0.6175,0.71429,0.40533,0.60638,0.02839,125828.33,1
H025730,0.27647,0.97434,0.66516,3.57,1.45,3.17,4.92,0,0,0,1.0,0.28571,0.40799,0.92806,0.30773,356928.56,0
H025731,0.47825,0.76955,0.74607,6.03,1.61,4.17,0.0,0,0,0,0.94971,0.14286,0.78459,0.92283,0.266,697466.15,1
H025732,0.18389,0.8249,0.605,0.44,2.41,2.86,22.57,0,0,0,1.0,0.71429,0.4025,0.76317,0.19762,116775.59,0
H025733,0.3193,0.83451,0.72756,0.9,0.39,0.0,7.21,0,0,0,1.0,0.57143,0.50896,0.57942,0.36712,332838.84,0
H025734,0.12861,0.38867,0.5161,0.0,2.51,7.32,0.0,0,0,0,0.92959,0.85714,0.85943,0.7208,0.42899,2906769.37,1
H025735,0.24455,0.57554,0.78382,3.93,0.0,0.0,27.71,0,0,0,0.87863,0.28571,0.73661,0.43575,0.28665,230567.32,1
H025736,0.20897,0.77444,0.64179,7.15,3.22,0.0,20.65,0,1,0,0.82484,0.0,0.67629,0.73642,0.48672,91035.25,0
H025737,0.22892,0.82971,0.61129,0.0,5.25,0.0,14.78,0,0,0,0.70261,0.42857,0.58415,0.4588,0.39911,395832.22,0
H025738,0.08294,0.85265,0.76529,4.66,2.86,7.59,21.68,0,0,0,0.95499,0.0,0.6442,0.49355,0.47049,1536555.99,0
H025739,0.69749,0.85538,0.9178,1.37,2.36,5.53,18.74,0,0,0,0.80934,0.71429,0.36466,0.71794,0.62998,695303.3,1
H025740,0.24981,0.79214,0.76464,4.2,4.46,0.0,26.03,0,0,0,0.88534,0.42857,0.55158,0.4236,0.31343,830942.51,0
H025741,0.11704,0.74057,0.96802,0.0,2.82,0.0,4.68,0,0,0,0.96212,0.28571,0.35183,0.65388,0.34964,706487.6,0
H025742,0.16899,0.78641,0.71335,0.77,8.58,6.47,5.64,0,0,0,0.87187,0.0,0.26309,0.6051,0.01193,1840305.99,0
H025743,0.34477,0.77719,0.89469,0.0,5.88,5.54,13.89,0,0,0,0.82768,0.42857,0.89358,0.35184,0.07672,49038.45,0
H025744,0.25173,0.59523,0.96339,6.98,0.0,13.17,10.57,0,0,0,0.89583,0.42857,0.60419,0.723,0.25993,706085.25,1
H025745,0.05542,0.95203,0.7144,5.63,1.6,4.13,0.94,0,0,1,0.81565,0.85714,0.7311,0.70192,0.48252,1069021.79,0
H025746,0.05294,0.97031,0.83821,0.0,9.53,6.64,9.57,0,0,0,0.88486,0.42857,0.77345,0.58324,0.29718,844331.98,0
H025747,0.27838,0.84742,0.86357,0.0,4.22,6.09,17.44,0,0,0,0.89722,0.71429,0.46465,0.43505,0.32676,932655.64,0
H025748,0.35072,0.81832,0.90172,9.45,0.0,0.0,39.95,0,0,0,0.75953,0.0,0.60158,0.50493,0.24814,433496.54,0
H025749,0.1792,0.96215,0.7406,1.95,4.92,18.11,1.91,0,0,0,0.80387,0.14286,0.68722,0.47777,0.5292,413283.47,0
H025750,0.36504,0.62927,0.51937,1.36,0.09,16.42,5.54,0,0,0,0.94574,0.28571,0.47144,0.69014,0.50504,706046.93,1
H025751,0.17391,0.48076,0.80557,10.27,6.09,10.15,10.83,0,0,0,0.78903,0.57143,0.58353,0.34084,0.52707,582222.44,1
H025752,0.05017,0.76376,0.66436,0.0,6.35,4.81,23.26,0,0,0,0.93119,0.85714,0.73485,0.67276,0.41601,270277.66,1
H025753,0.15756,0.99163,0.84722,0.0,0.0,0.99,0.0,1,0,0,0.96825,0.28571,0.66438,0.38935,0.11024,633920.64,0
H025754,0.48607,0.93663,0.77805,0.0,0.1,0.0,17.07,0,1,0,0.94009,0.14286,0.48363,0.92802,0.2567,470746.66,1
H025755,0.4318,0.83688,0.82622,8.29,0.0,8.08,21.24,0,0,0,0.83992,0.85714,0.74672,0.17868,0.08677,996824.9,0
H025756,0.1359,0.41092,0.81931,0.0,3.67,7.37,22.4,0,0,0,0.95187,0.14286,0.62599,0.59719,0.47649,129892.52,0
H025757,0.09898,0.85662,0.66668,3.24,0.33,6.96,7.77,1,0,1,0.85671,1.0,0.49271,0.16453,0.45222,2328696.45,1
H025758,0.4722,0.61411,0.83058,0.0,0.0,0.0,0.0,0,0,0,0.7636,0.85714,0.30093,0.15386,0.38676,196447.2,0
H025759,0.31322,0.67964,0.40599,0.0,6.78,0.75,20.27,0,0,0,0.72349,0.42857,0.63227,0.45835,0.10478,186971.42,0
H025760,0.06358,0.85667,0.92378,3.7,0.0,9.07,35.11,1,0,0,0.89362,0.42857,0.64982,0.0,0.22839,984687.44,0
H025761,0.50162,0.88376,0.77897,8.67,1.49,15.92,10.14,0,0,0,0.7538,0.57143,0.54224,0.0489,0.29498,150252.22,1
H025762,0.06803,0.88376,0.47212,0.0,2.09,1.01,2.49,0,1,0,0.80725,0.14286,0.67234,0.8045,0.53525,294814.42,0
H025763,0.06583,0.93588,0.68661,6.99,0.0,0.0,29.98,0,0,0,0.83084,0.85714,0.84149,0.20195,0.47189,195715.97,0
H025764,0.06333,0.97865,0.80363,5.0,5.32,0.0,32.71,0,0,0,0.9021,0.71429,0.37419,0.97578,0.57287,1155479.79,0
H025765,0.12556,0.90346,0.75517,0.0,1.82,11.39,20.25,0,0,0,0.70129,0.85714,0.36075,0.27464,0.37201,191817.11,0
H025766,0.14578,0.92137,0.77206,6.05,0.0,2.06,16.5,0,0,0,1.0,1.0,0.46354,0.19468,0.18465,738105.38,0
H025767,0.19719,0.87307,0.71855,0.98,4.57,0.12,33.54,0,0,0,0.7654,0.28571,0.79905,0.9162,0.37596,221904.08,0
H025768,0.30735,0.90754,0.80175,3.47,5.19,9.18,22.15,0,0,0,0.73568,0.57143,0.63709,0.89318,0.32509,878850.4,0
H025769,0.3967,0.65822,0.96846,0.07,2.42,0.0,19.61,0,0,0,0.81309,1.0,0.69982,0.48859,0.62974,676720.89,0
H025770,0.35789,0.8185,0.80626,2.73,0.0,0.0,51.51,0,0,0,0.99606,0.14286,0.67821,0.39852,0.40046,625415.4,1
H025771,0.45533,0.81296,0.55902,5.07,0.22,3.97,9.78,0,0,0,0.75194,0.42857,0.517,0.15402,0.13213,87713.84,0
H025772,0.18052,0.5602,0.91493,3.73,3.87,0.0,9.02,1,0,0,0.95906,0.57143,0.44405,0.38249,0.43144,333161.34,0
H025773,0.26382,0.89956,0.65248,3.81,1.61,9.57,51.2,0,0,0,0.80805,0.28571,0.65918,0.79044,0.49916,415537.57,1
H025774,0.33066,0.62925,0.64962,1.32,7.46,0.0,39.6,0,0,0,0.92555,0.28571,0.67286,0.47951,0.55672,391387.49,0
